UserId;RoleId
49213;107
49238;675
49241;4
49245;4
49249;4
49267;4
49271;4
49272;4
49276;18
28726;202
48630;452
49300;4
49302;4
49437;4
49443;4
49453;4
49458;4
48632;440
49507;18
13956;385
49528;4
49529;4
49530;4
49531;4
49533;4
49534;4
49541;4
49558;4
49561;4
2026;608
49564;385
49565;385
49566;385
49578;4
49580;4
49606;4
49651;301
49659;18
49670;4
49673;4
49682;4
49694;18
49695;18
49696;18
49697;18
49714;4
49728;4
49733;4
4809;75
4918;75
8873;549
11089;162
11493;75
11798;135
11943;91
12211;192
49724;18
46487;607
29424;91
49298;18
30155;75
29525;463
49776;4
49784;4
10472;677
12244;677
23601;421
13371;461
49728;202
45247;421
49808;4
49810;4
49825;4
49827;4
49836;4
49865;4
41756;217
49825;201
41879;217
33245;201
29821;217
49894;4
49895;18
32665;178
352;188
416;458
416;38
486;188
487;188
524;188
594;159
620;188
881;188
1002;188
1020;159
1044;188
1061;188
1065;38
1069;188
1117;188
1120;188
1176;188
1180;188
1184;188
1309;38
1345;159
1361;38
1381;159
1404;188
1408;188
1945;188
1983;458
1983;178
1984;188
2169;188
2357;159
2362;159
2374;458
2431;602
2458;159
2901;88
2914;178
2980;458
2980;38
3044;188
3064;159
3119;38
3147;188
3187;188
3532;458
3532;38
3607;38
3705;188
3978;188
4294;38
4346;188
4426;458
4426;188
4524;38
5081;188
5672;178
20879;188
6143;38
6705;150
7538;458
7686;602
7690;178
7716;602
8033;458
8460;188
8724;602
9012;602
9093;188
9159;188
9270;188
9303;602
9390;188
9425;458
9885;188
9960;458
9960;188
9977;159
10194;602
10450;602
10541;178
10978;458
10983;458
11077;178
11103;159
11156;458
11156;188
11315;159
11348;188
11398;159
11399;188
11415;458
11482;178
11708;178
11765;602
11773;602
11797;178
11802;178
11929;188
11972;159
12483;188
25245;178
25252;178
25253;188
27383;602
25950;602
21053;178
12676;458
26737;159
26743;178
21528;178
16079;458
16955;458
16998;178
34559;602
45716;458
44993;178
48117;178
31260;602
46847;159
42279;178
49000;178
49001;178
44329;178
42520;178
47555;178
48962;178
43669;178
43672;178
28960;159
31220;178
29782;178
49894;202
43806;178
45611;178
49907;4
49908;4
49909;4
49923;4
49944;4
49961;4
49985;4
46185;201
10974;547
49996;4
49997;4
50000;4
50002;4
50016;4
50017;4
50021;18
50021;178
6108;404
50016;158
50017;158
50051;18
50071;385
50089;4
50244;4
50247;4
50248;4
50249;4
50255;675
50269;385
50270;385
50279;4
50289;18
29886;547
46879;666
50329;4
50336;18
50337;18
50339;18
50357;4
50358;4
50360;4
50364;4
50368;4
50370;4
50371;4
50373;4
50374;4
50375;18
50376;18
50398;4
50402;18
406;89
445;89
600;89
633;302
858;89
951;302
1133;61
1366;319
1442;95
1447;302
1495;302
1802;89
2215;72
3182;79
3264;88
4017;89
4438;89
20882;220
6073;319
28274;142
14703;501
41467;202
48939;71
50408;4
50411;202
50411;4
50412;548
50412;4
50418;4
50420;4
50422;4
50427;202
50427;4
50429;4
48612;178
32308;122
47988;254
50439;4
50452;4
50453;4
50457;18
49711;18
16079;188
50478;4
50484;4
50487;4
50490;4
50491;18
2298;123
50089;182
50515;4
50516;4
12060;681
12239;681
12242;377
50576;4
50579;4
50582;4
50583;4
7489;604
8042;604
12954;604
15210;604
6715;385
7874;385
8012;385
10121;385
10165;385
13373;385
333;547
50662;99
50665;4
49903;18
21162;439
50691;4
50693;4
7666;439
7666;453
11282;439
50714;4
50722;4
50763;4
50764;4
50769;18
50769;178
22145;435
9162;398
50804;4
50830;4
538;303
615;303
1570;303
2344;303
2899;303
3077;303
3583;303
5113;303
7501;303
7538;303
7969;303
8772;303
11791;303
24843;303
45716;303
50850;4
50858;4
48973;303
5604;439
5649;439
6115;439
6145;439
9364;694
10202;694
26547;695
29387;694
32963;695
30124;694
29196;695
14284;307
14284;123
11650;692
11726;692
34675;692
28963;692
6491;453
8580;453
8870;453
9502;453
11934;453
16051;453
50973;18
50974;18
47502;439
50980;133
50983;133
50986;4
50991;4
50994;4
50996;4
50997;4
50998;4
50999;4
51001;4
51012;4
51016;4
51018;4
51021;4
51035;4
51041;4
51052;4
51053;4
51054;4
51067;4
51068;4
51069;4
51071;4
51079;4
51080;4
1449;406
1706;406
2528;406
2529;406
2530;406
2531;406
2533;406
2535;406
2536;406
2537;406
2538;411
2547;406
2548;406
2550;406
2588;411
2594;411
2599;411
2601;406
2602;406
2603;406
2604;406
3277;411
3448;406
3579;406
3584;406
4190;406
5604;440
5649;440
6115;440
6145;440
6944;150
8243;406
11444;440
28025;411
21700;406
21162;440
24347;411
14981;411
24431;406
22366;406
16429;406
42165;411
42172;411
47615;411
47820;406
46585;406
49944;406
46089;406
49062;411
49067;411
49071;411
47232;406
49682;406
48489;406
48490;406
48519;406
29388;411
41236;411
32284;406
32295;406
49017;411
51098;201
51098;4
51099;4
51100;4
51102;201
51102;4
51111;4
51112;4
51113;202
51113;4
51117;242
51117;4
51124;4
51126;18
51127;18
51130;18
50991;179
11916;449
51163;4
51198;4
51203;4
13960;385
51227;4
51228;4
51240;4
51243;4
51248;4
51251;4
3332;303
3649;500
3703;433
1056;686
47483;201
49049;202
50521;18
50548;18
51243;202
51270;4
51284;4
51287;4
51289;4
51290;269
51290;4
51292;4
51294;4
51295;4
51307;18
51308;18
51340;242
51340;4
51343;4
51344;4
51345;242
51345;4
51350;4
51351;242
51351;4
51354;242
51354;4
51355;242
51355;4
4383;446
8618;694
51370;411
51370;4
51374;411
51374;4
51376;411
51376;4
51287;202
51203;406
51425;18
51426;4
51430;4
13864;385
13949;385
51426;242
47390;159
51505;4
51512;4
51518;4
51520;18
51553;18
51554;18
8580;439
8870;439
9502;439
15564;458
16051;439
51573;4
51340;439
51351;439
51355;439
49000;458
885;701
10139;385
48931;71
51628;4
51629;4
51642;4
51644;18
51645;18
32308;439
1887;452
51698;4
51718;18
51756;4
11063;398
30118;398
51816;4
51819;4
51629;307
23092;159
51836;18
51819;202
51870;4
51871;4
51875;4
51877;4
51878;4
51879;4
51880;4
51883;4
51892;4
51894;4
51895;4
51899;4
51900;4
51901;4
51904;4
51908;4
51914;4
51917;4
51920;4
51922;4
15872;540
1271;490
41039;490
48944;201
51908;604
51965;18
51967;18
7559;510
49249;510
2551;411
2553;411
2555;411
2556;411
2557;411
2558;411
2559;411
2560;411
2564;411
2565;411
2579;411
2581;411
2582;411
2583;411
2584;411
2586;411
2589;411
2590;411
2591;411
2592;411
2595;411
2597;411
8673;91
51992;19
51998;4
52005;4
52029;4
52034;4
52046;4
46798;188
52080;18
52093;4
52095;4
52098;4
52101;4
52095;422
2541;411
2543;411
2544;411
2545;411
52123;4
52125;4
52128;18
52129;18
50991;458
52151;18
1887;439
51345;439
51354;439
52162;4
52168;4
52175;4
52185;18
52197;4
52199;18
52201;4
52238;4
52244;4
52253;4
52260;4
41969;447
7770;385
52125;202
51865;18
52282;4
52382;4
52384;4
52396;18
52396;178
52404;4
52405;4
25834;404
51426;439
52439;510
52439;4
52442;4
52443;4
52444;4
52451;4
52454;18
52455;18
52456;18
52459;18
52473;18
52474;18
52476;18
52477;18
52478;18
17096;710
41464;710
42217;710
32585;710
25360;201
52496;4
52498;4
52500;4
52520;18
52523;18
52524;18
52437;18
47049;71
52541;18
52543;18
52546;18
52547;18
52606;406
52606;4
52607;406
52607;4
52612;4
52616;4
52625;4
52629;4
52633;4
52638;4
52639;4
52641;4
8237;594
8355;44
52653;4
52654;18
52655;18
52612;202
48016;425
31539;44
52675;4
52524;451
51290;439
52541;178
9167;205
52693;4
52451;712
30921;712
30879;712
52715;4
52716;4
52721;4
52722;4
52730;4
52741;4
52770;4
52772;385
52773;385
52775;385
52776;421
52779;421
52780;4
52781;4
52783;4
1805;295
23041;421
3503;393
9983;439
52833;107
861;602
1415;602
1695;602
2429;602
3087;602
3140;602
8033;602
8449;602
9019;602
9060;602
9307;602
11367;602
11415;602
11470;602
11909;602
11959;602
25933;602
12639;602
16252;602
52523;159
30478;602
31730;602
192;602
1757;602
2775;602
2955;602
8710;602
10519;602
10581;602
44687;602
52845;4
52848;4
111;718
3141;602
52869;4
52870;4
52873;18
52874;18
4972;721
6165;721
6727;721
9193;721
52524;440
52437;440
52437;452
52891;4
52892;4
52906;4
52454;452
32107;722
52951;4
52964;4
528;718
10906;718
28279;720
16882;719
48179;720
48182;720
46994;720
47137;720
29350;719
30969;720
48124;720
48131;720
53028;4
53040;4
53051;18
52783;202
53041;421
8539;385
192;458
354;458
354;602
425;458
425;602
3087;458
7686;458
9019;458
10087;458
10194;458
11067;458
11765;458
11773;458
11909;458
11959;458
25950;458
15020;458
16292;421
34521;458
31260;458
53081;18
52951;411
52964;411
1591;458
10450;458
53103;4
53105;4
53116;4
53120;4
53123;4
8537;296
11434;159
27455;303
14134;147
14155;147
53149;422
53149;4
53152;4
53167;406
53167;4
8370;458
8724;458
26905;643
13541;643
15242;643
44541;643
34297;643
52454;439
53247;720
53247;4
53253;4
53261;4
53280;4
53287;4
2374;602
2718;602
9762;602
31995;602
1415;458
4044;725
4047;725
4094;725
6115;454
22743;725
11518;723
11519;723
11520;723
11521;723
11522;723
11528;723
15910;724
42556;725
41272;722
31725;440
32879;724
51035;726
44527;217
53399;18
53400;18
53401;18
53402;18
12639;458
53421;18
53447;4
53455;4
53478;4
53483;4
53496;4
53504;4
53529;4
1077;477
3158;704
3209;157
3727;177
6047;454
6227;217
6834;144
8286;518
8502;91
8776;518
9504;217
10072;177
47065;71
46977;439
46977;166
46981;439
46981;166
46983;439
46983;166
46990;439
46990;166
46991;439
46991;166
46992;439
46992;166
46998;439
46998;166
47000;439
47000;166
47001;439
47001;166
47002;439
47002;166
47004;439
47004;166
47014;439
47014;166
52906;439
52906;166
53447;202
49121;439
49121;166
53400;684
42966;217
45057;439
45057;166
49039;439
49039;166
41906;217
51779;18
53548;4
53550;4
53563;4
53584;4
53585;4
53586;4
53587;4
53593;4
7925;604
53615;4
53619;4
53621;4
53624;4
53653;4
861;458
2431;458
2482;458
2775;458
2955;458
3141;458
7716;458
8710;458
9012;458
9303;458
27383;458
26006;458
34559;458
53667;4
2122;303
8253;202
12925;71
22846;703
53718;4
53733;18
53734;675
41339;703
41340;703
41343;703
41348;703
41367;703
52755;70
52758;70
53742;4
53760;4
41353;703
53797;4
3297;71
53824;4
53826;4
53843;4
53844;4
53860;18
53861;18
12016;458
53872;4
53876;4
53879;4
53889;4
53894;18
1052;159
53903;18
53904;18
53905;18
53399;178
27455;458
53421;223
53621;202
25393;720
41323;703
53922;411
53922;4
41369;703
53948;18
53953;4
53956;4
53960;4
53961;4
29928;205
53970;18
53973;4
53975;4
53977;18
53979;18
53990;18
54009;4
54011;4
54012;4
54013;4
54015;675
53401;178
54030;4
54033;4
54036;4
54037;18
1629;458
5604;454
5641;454
11862;602
25732;150
21104;457
30946;312
54052;4
53760;202
54073;4
54074;18
54085;4
1045;159
9275;178
54009;411
54011;411
54012;411
54013;411
54118;4
54122;4
54131;4
54133;4
54174;4
54191;4
54210;4
54211;4
54224;4
54229;4
54271;4
54297;4
54301;4
54359;4
54364;4
54365;18
54382;4
54391;4
54396;4
54399;4
54402;179
54402;4
54403;4
54407;4
54416;4
54419;4
54422;4
54428;4
54429;18
54430;18
54074;457
54224;411
54359;604
54437;18
54442;4
54444;4
54445;4
54073;201
6032;448
25932;679
22600;679
24312;679
22641;679
54471;18
54472;18
28740;679
54399;411
54402;458
54419;411
54422;411
32144;679
54486;18
54497;4
54501;18
2821;172
6821;172
11742;172
54964;18
54965;18
54966;18
54967;18
49670;411
51067;411
51071;411
54990;4
55000;4
55001;4
55002;4
55003;4
55004;4
704;735
24348;729
55021;4
55032;4
55049;18
55054;4
55055;4
53979;160
6084;680
7058;680
7536;680
9083;680
9282;680
10277;680
14194;680
25916;680
47797;388
47798;388
47812;388
54980;18
55078;4
55079;4
51920;388
11444;451
21162;451
55078;166
55087;18
55095;4
55096;4
55097;18
31725;242
55110;4
55111;4
55117;4
55119;4
55120;4
413;177
8837;425
10566;87
11844;181
23086;451
12694;77
17200;105
45079;641
45748;725
47816;725
46778;722
44474;725
55144;18
50418;725
53550;725
51248;725
5649;451
6145;451
55110;166
55111;166
55119;411
55120;411
45248;421
45249;421
45250;421
45253;421
45254;421
16773;679
55152;4
55154;4
55159;4
55160;4
55161;4
55163;4
48632;457
2741;704
55192;4
55214;18
55277;4
55279;4
55283;4
55289;4
55291;4
50051;602
55305;4
55317;4
55324;18
55325;18
55055;201
46319;201
55403;18
55415;4
55416;4
55418;4
55420;4
29947;105
30215;202
52873;432
55433;4
55457;4
55464;4
55470;4
55478;18
7588;680
55489;18
55490;18
55494;4
55504;4
55509;4
55510;4
55512;18
55645;18
55652;4
55661;4
55662;4
55666;4
54471;605
6032;440
55817;4
55819;4
55826;4
55834;4
55835;4
55095;733
55889;18
55890;18
55891;18
55892;18
55893;18
55894;18
55895;18
55897;18
55923;4
55928;4
55930;4
55932;242
55932;4
55937;4
55939;4
55942;4
55954;18
55955;18
9050;680
55971;18
55973;18
55974;18
55975;18
55976;18
55977;18
55932;439
55990;4
55991;4
55994;4
55996;4
55997;4
55998;4
56000;4
56002;4
56006;4
56008;4
56011;4
56012;4
56020;4
56026;4
56028;4
56029;18
8360;385
8362;385
8363;385
8364;385
8366;385
8999;385
9000;385
9002;385
9003;385
9006;385
9008;385
9011;385
5104;719
56072;18
56072;719
26189;720
56096;4
56109;4
56113;663
56113;4
56119;18
56122;18
56123;18
56147;411
56147;4
56148;411
56148;4
56159;4
56160;411
56160;4
51117;439
56191;4
56192;4
56213;4
56221;18
56222;18
56226;4
32667;451
3221;44
5346;217
5609;217
8910;451
9267;217
10179;451
10192;159
11170;501
45080;641
49437;396
56122;684
56245;4
50357;253
42303;217
847;188
41739;720
50484;720
55976;398
56266;4
56274;422
56274;4
2540;439
12958;733
56238;421
44091;733
56314;4
32959;726
52253;720
56333;4
56336;4
56338;4
56350;4
56353;18
55955;178
41099;641
56363;4
56368;18
6853;144
49193;71
54504;70
5452;451
55977;178
56428;18
56431;4
56433;4
56438;4
56443;4
56469;4
56485;4
56514;4
56521;4
56528;4
56548;18
56552;4
56485;411
28630;217
31074;217
56554;18
26036;743
45686;71
56429;18
56617;4
56618;4
56621;700
56621;4
56626;18
55911;18
56639;18
56639;178
56646;18
56650;18
56651;18
56651;453
55111;439
56659;18
5646;746
5646;742
52633;739
56677;18
56678;18
29590;739
52260;739
56680;18
56683;4
56686;4
56712;4
56713;4
56719;4
56720;4
56722;4
56725;4
52625;739
56159;201
349;150
56761;4
56762;18
56763;18
56763;177
56764;18
56764;178
56761;202
56765;131
11936;439
21022;458
56776;18
56778;4
43643;733
56785;712
56785;4
56789;4
56790;4
56792;4
56793;4
1141;655
1150;655
12087;603
15551;188
53904;732
56819;4
56822;4
56823;4
56824;4
56825;4
56827;4
56830;4
56831;4
55961;18
55971;717
56360;18
51117;440
1629;602
56838;4
56841;4
56842;4
56843;18
56838;166
12246;444
10989;746
10989;742
23967;188
56868;4
56877;4
56884;4
56886;4
56889;4
56890;4
56680;605
56713;411
55405;421
1248;383
14076;383
46873;303
56651;439
56949;4
56951;4
56953;4
56954;4
56956;4
56958;4
56962;4
56970;4
56971;4
56981;4
8978;440
52454;440
34250;440
47502;440
57097;133
57102;4
57103;4
57111;4
57116;4
57117;4
57125;4
57131;4
57132;4
57135;18
52653;754
51340;440
51351;440
51355;440
57213;18
57247;4
57250;4
57251;4
57116;202
57117;202
56548;432
31498;71
56646;162
57306;4
57308;4
57310;4
57311;4
57336;406
57336;4
57340;4
57346;4
57372;4
57402;133
57416;18
57418;18
57429;4
57431;4
57437;18
57134;18
57646;4
57653;4
4344;385
57689;4
57692;4
57695;4
57698;402
57698;4
57700;4
57707;4
57710;4
57713;4
57727;4
57742;18
57742;452
57765;18
57767;18
57767;178
57768;18
57790;18
57795;4
57797;406
57797;4
57801;406
57801;4
57808;4
57845;4
57864;4
11906;177
21051;159
4673;120
11232;120
49909;720
51052;720
57700;411
57710;411
57845;739
57401;435
34484;414
56948;18
44142;548
30396;745
57881;202
57881;4
57401;18
49827;201
57151;70
57164;70
56838;439
56677;178
30396;739
57898;4
57899;202
57899;4
57901;4
57907;422
57907;4
57912;770
57812;777
57768;178
57918;4
57924;4
57927;18
3923;404
15852;406
52123;406
52616;406
57951;4
16362;739
56438;739
55289;739
55291;739
54396;739
54403;739
31535;739
52741;739
57340;739
20994;743
26548;743
54364;739
46224;739
51270;739
55666;739
54131;739
42221;743
57968;4
57971;4
57973;4
57976;4
57977;4
57978;4
57980;4
57984;133
24610;746
24610;739
44555;739
44566;746
44568;739
52384;746
51292;739
51295;746
45435;746
45435;739
45439;746
45439;739
51879;746
51879;739
47961;746
53105;746
42206;746
42206;739
47660;746
47660;739
57951;202
58006;18
58008;18
58010;18
58013;18
58014;18
58015;18
58016;18
58017;18
58018;18
58020;18
58021;18
58022;18
58023;18
58024;18
58025;18
6363;455
56868;739
56683;739
56686;739
54133;739
51642;739
28607;739
58033;18
32156;739
32161;739
53844;739
49784;739
30615;739
49041;739
58078;4
58082;4
58083;4
58084;4
58085;4
58086;4
58087;4
58088;4
58089;4
51133;756
57418;717
58109;4
58117;4
58119;4
7574;752
7574;742
55277;739
46228;739
54382;739
31946;739
49302;739
30973;739
52721;739
54520;758
54527;758
54544;758
54611;758
54612;758
54686;758
54699;758
54778;758
58162;4
58173;18
57429;739
52382;746
52382;739
46211;746
51875;746
51875;739
49267;746
49267;739
49272;746
49272;739
53103;746
53103;739
51914;746
46683;746
54600;793
54704;793
58212;4
58213;4
58214;4
58218;18
58219;18
58219;722
57431;739
42531;739
56528;739
53889;739
41798;739
30168;739
30198;739
54620;772
54621;772
54623;772
54624;772
54680;772
54748;758
54751;758
54767;768
54950;793
58245;4
58249;4
58250;4
58251;4
58117;739
58119;739
56884;739
56889;739
54174;739
54588;758
54591;758
54593;758
54594;758
54595;758
54597;758
54616;758
54670;758
54672;758
54738;767
54740;767
54754;767
54801;758
54804;758
54901;767
58270;18
58271;18
58272;18
58275;4
58277;4
58283;4
58287;4
58295;18
56890;739
58299;4
58302;4
58305;4
58306;4
58299;201
58317;4
54695;776
54875;776
58319;4
58321;4
44555;752
44568;752
54838;758
58326;18
173;135
1538;296
1701;150
2770;135
3562;439
3637;135
4759;135
5748;439
8788;239
11073;188
23593;296
21052;178
12670;296
27230;296
15032;38
47086;226
50375;501
28882;296
28890;188
53548;297
1210;217
24518;217
34668;217
42959;643
42960;217
58033;451
58169;18
58334;4
58335;4
58317;248
11183;501
26634;435
31463;501
49189;71
5391;301
58218;178
58344;18
58348;4
58353;4
58357;4
58358;4
58360;4
58418;4
58424;739
58424;4
58429;739
58429;4
58431;739
58431;4
58439;4
58440;4
58444;739
58444;4
58445;4
58357;411
58360;411
8802;685
56948;288
58454;4
58457;712
58457;4
13047;643
58478;4
58479;4
58484;4
58491;4
58492;767
58494;4
58498;4
58503;4
58504;4
58507;4
58508;4
58510;4
58543;4
58544;4
58545;4
30982;739
44539;217
58317;440
30982;752
58606;4
58613;739
58613;4
58614;739
58614;4
57790;32
817;498
1240;498
1554;498
3144;498
7148;498
9821;498
58623;4
58627;4
58631;4
58635;4
58637;4
56429;685
58679;4
58717;4
58719;4
58720;4
58723;4
58725;4
58727;4
58606;202
58631;739
58740;758
58741;767
58682;767
58684;770
58769;4
58770;4
58783;18
49923;739
58808;18
49923;745
58842;4
58843;4
58848;4
58872;18
58873;18
58874;18
8638;742
58897;4
58929;18
58929;178
53172;4
58965;18
57952;4
4846;742
9402;742
25222;742
14182;742
47388;742
44333;752
44333;742
41643;788
5059;788
5060;788
5063;788
5075;788
5077;788
5094;788
5095;788
5097;788
5099;788
5119;788
5121;788
5124;788
5125;788
5126;788
5134;788
5135;788
5136;788
5137;788
5138;788
5141;788
5142;788
5144;788
5146;788
5147;788
5148;788
5151;788
5152;788
5154;788
5155;788
5157;788
5158;788
5159;788
5161;788
5164;788
5165;788
5168;788
5170;788
5172;788
5175;788
5182;788
5183;788
5184;788
5193;788
5195;788
5201;788
5204;788
5205;788
5206;788
5209;788
5210;788
5211;788
5212;788
5213;788
5217;788
5222;788
5227;788
5228;788
5229;788
5231;788
5236;788
5239;788
5246;788
5247;788
5253;788
5254;788
5255;788
5257;788
5261;788
5263;788
5264;788
5265;788
5269;788
5270;788
5271;788
5273;788
5274;788
5279;788
5280;788
5281;788
5283;788
5288;788
5290;788
5291;788
5292;788
5293;788
5294;788
5295;788
5300;788
5303;788
5306;788
5314;788
5315;788
5319;788
5320;788
5325;788
5327;788
5328;788
5330;788
5333;788
5335;788
5336;788
5338;788
5339;788
5340;788
5348;788
5352;788
5354;788
5358;788
5359;788
5362;788
5363;788
5374;788
5378;788
5381;788
5383;788
5389;788
5390;788
5391;788
5392;788
5393;788
5396;788
5397;788
5399;788
5401;788
5406;788
5407;788
5408;788
5411;788
5415;788
5417;788
5419;788
5421;788
5426;788
5427;788
5429;788
5431;788
5433;788
5434;788
5440;788
5445;788
5447;788
5453;788
5454;788
5455;788
5456;788
5459;788
5460;788
5464;788
5465;788
5468;788
5470;788
5479;788
5481;788
5482;788
5486;788
5487;788
5488;788
5491;788
5492;788
5494;788
5495;788
5497;788
5502;788
5506;788
5508;788
5513;788
5519;788
5520;788
5529;788
5532;788
5533;788
5534;788
5554;788
5555;788
5556;788
5558;788
5559;788
5560;788
5563;788
5568;788
5575;788
5579;788
5580;788
27841;788
25112;788
24837;788
24853;788
24867;788
24876;788
27558;788
27563;788
28267;788
27566;788
26002;788
27184;788
24468;788
23493;788
13441;788
20992;788
14479;788
14480;788
14486;788
14508;788
14655;788
14657;788
22516;788
14800;788
21724;788
22105;788
15310;788
15414;788
22274;788
22283;788
22342;788
22400;788
15999;788
16153;788
16188;788
25336;788
25345;788
16935;788
48004;788
49650;788
49651;788
49652;788
49653;788
45399;788
45264;788
45267;788
51666;788
44852;788
51835;788
52470;788
52471;788
55401;788
55402;788
56411;788
47622;788
30239;788
34490;788
53674;788
53675;788
56765;788
56767;788
56769;788
50238;788
55040;788
55043;788
55044;788
44408;788
44409;788
44411;788
44413;788
44415;788
44416;788
44417;788
44120;788
54004;788
54005;788
54006;788
30212;788
41206;788
45979;788
43710;788
49213;788
46131;788
46135;788
46137;788
46138;788
46139;788
51862;788
51863;788
45584;788
44882;788
44883;788
44884;788
52159;788
52160;788
32007;788
32018;788
32021;788
32058;788
28875;788
50659;788
50662;788
50663;788
32548;788
32549;788
31701;788
32781;788
32784;788
30957;788
30105;788
30959;788
43667;788
43668;788
41965;788
41966;788
49004;788
52833;788
48225;788
42017;788
42018;788
42019;788
49906;788
45706;788
45707;788
47988;788
47990;788
56362;788
43690;788
53335;788
53336;788
53339;788
53341;788
50980;788
50982;788
50983;788
50985;788
58760;788
58762;788
58763;788
58765;788
58767;788
57097;788
57099;788
57984;788
57985;788
58274;788
57423;788
57402;788
57404;788
57405;788
57408;788
57409;788
26202;739
26202;752
55512;742
58979;18
58989;385
58996;18
58997;18
58998;18
59036;385
59046;767
59049;767
59051;18
59052;758
59056;767
59057;758
59059;18
58335;217
17110;743
53876;743
53496;201
57898;201
58249;743
59073;18
59075;18
59076;4
59079;18
5733;745
5733;742
8972;745
8972;742
9145;742
9265;742
23012;745
23012;742
25236;742
14192;745
27248;745
55489;742
55826;745
55834;745
48373;739
48373;745
47428;742
56221;745
56222;745
29378;742
59073;439
59075;439
59111;754
59111;4
59112;4
59116;18
59116;494
58687;770
58690;770
23325;144
59147;4
59151;4
59158;4
8212;743
16655;743
31277;739
31277;745
50490;739
50490;745
31871;743
52625;745
51292;745
55975;742
51879;745
30620;743
46177;743
46178;743
53253;739
53253;745
59166;4
59170;385
59171;4
59147;202
58873;178
59261;4
59269;4
59272;4
59273;4
59278;4
58872;178
9381;752
9381;742
12792;739
12792;752
27245;739
27245;752
14531;752
14531;742
44919;739
44919;752
57864;739
59281;758
58704;770
58709;770
3177;742
4904;752
4904;742
6198;742
8874;752
8874;742
11912;752
11912;742
11947;752
11947;742
27078;739
27078;752
27242;752
27242;742
28330;739
28330;752
24436;752
24436;742
48904;745
48904;742
48906;745
48906;742
48907;745
55975;745
47955;739
47955;752
31918;739
31918;752
51914;739
51914;752
29478;739
29478;745
31106;739
31106;745
30128;745
46681;739
46681;752
53280;739
53280;752
59166;739
59334;4
59337;4
59339;4
59341;202
59341;4
59344;4
59377;4
59379;4
59350;4
59354;767
59358;767
59359;767
59360;767
59362;771
59363;772
59367;758
59370;758
59373;18
59373;238
5910;752
5910;742
10230;162
13371;739
13371;752
16093;752
16093;742
46912;739
47434;752
47434;742
34188;739
34188;752
29413;752
48122;739
48122;752
43881;739
43881;752
59403;18
59412;4
58695;767
58008;800
58013;800
58018;800
58022;800
58023;800
59452;788
59453;788
59459;4
59460;4
59463;18
59464;18
59459;739
5131;752
5131;742
6139;752
6139;742
6198;745
8209;752
8209;742
9104;752
9104;742
10515;752
10515;742
24250;752
24250;742
22997;752
22997;742
15176;385
24810;752
24810;742
24818;752
24818;742
22648;739
22648;752
17005;739
17005;752
31282;745
47387;752
44323;752
44323;742
44372;752
44372;742
30181;752
30181;742
31762;745
30392;745
41904;739
41904;752
50439;739
50439;745
59457;798
7184;752
7184;742
7188;752
7188;742
7312;752
7312;742
8358;752
8358;742
9691;752
9691;742
9992;745
9992;742
10389;752
10389;742
26807;739
26807;752
26733;752
26733;742
26562;739
26562;752
24821;752
24821;742
46948;745
56119;745
56119;742
53843;739
31398;739
31398;752
48017;752
48017;742
44375;752
44375;742
31773;739
31773;745
54052;739
54052;752
32321;739
32321;745
48120;739
48120;752
44925;739
44925;745
59542;4
3177;752
4903;752
4903;742
6849;221
9131;221
9235;752
9235;742
10161;752
10161;742
22691;181
25554;739
25554;752
13058;743
13583;182
28286;739
28286;752
26180;739
26180;752
15953;182
22817;65
46225;739
46225;752
55032;739
55032;752
55000;739
55000;752
47332;221
52543;181
55974;752
55974;742
28884;181
29433;752
29433;742
30068;739
30068;752
49907;739
59598;4
59602;4
59543;758
911;215
6972;752
6972;742
8903;745
8903;742
9720;745
9720;742
10147;752
10147;742
10994;752
10994;742
11603;752
11603;742
28377;739
25794;739
25794;752
25552;739
25552;752
14186;752
14186;742
31282;739
44571;739
44571;752
45744;739
45744;752
34287;739
34287;752
44068;215
29364;752
29364;742
30122;752
30122;742
31762;739
30392;739
30136;752
30136;742
29216;739
29216;752
59625;18
59602;160
59626;18
58911;776
58923;776
669;805
3063;742
4660;805
5096;805
10419;742
10493;742
12973;743
51518;743
56245;739
47393;742
41796;739
41583;743
30639;739
31007;743
42087;739
53287;739
51041;743
59645;767
59402;18
44905;739
44905;745
4000;739
4000;745
9625;739
9625;745
10367;739
10367;745
34549;739
34549;745
52384;739
46211;739
48370;739
48370;745
50478;739
50478;745
48379;739
48379;745
51295;739
47961;739
53105;739
51227;739
51227;745
59679;4
59688;4
59703;758
59704;758
59708;776
59709;758
59714;4
59716;4
9955;752
9955;742
11141;752
11141;742
26064;739
14192;742
27248;742
55826;739
55834;739
50858;739
44324;752
56222;742
30178;752
30178;742
59732;788
59732;293
59733;788
59736;788
59737;788
59460;158
59748;18
59748;306
59716;202
59757;4
59762;675
59763;675
58874;704
44566;720
58949;776
58956;776
58960;776
27665;743
56886;720
54191;720
50487;720
56026;720
47240;743
46683;720
42073;188
49927;772
59797;4
59803;385
59344;743
58250;743
58907;772
58910;772
58927;772
59812;725
59812;4
59813;4
16420;421
59817;767
2949;417
2951;417
2954;417
2956;417
2957;417
2959;417
2960;417
2962;417
2963;417
2965;417
2966;417
2969;417
2970;417
2972;417
2973;417
27776;699
26064;752
47147;406
49961;406
55990;406
55994;406
55996;406
55997;406
55998;406
56000;406
56002;406
56008;406
56011;406
