49;5668;
49;8185;
49;8737;
49;8736;
49;1784;
49;2184;
53;5040;
53;3861;
53;5785;
53;4488;
53;3255;
53;4162;
53;1598;
53;1214;
53;1600;
53;1592;
53;1584;
53;1603;
53;8292;
53;8294;
53;1580;
54;4520;
54;4519;
54;3861;
54;5785;
54;5659;
54;1598;
54;1604;
54;8185;
54;1600;
54;1583;
54;1592;
54;1584;
54;1603;
54;1941;
54;1597;
54;1589;
54;1591;
54;1580;
54;1594;
55;4520;
55;4519;
55;3861;
55;2913;
55;3015;
55;5659;
55;3414;
55;1598;
55;1604;
55;1651;
55;1558;
55;8192;
55;1626;
55;1560;
55;1586;
55;1583;
55;1592;
55;1584;
55;208;
55;1603;
55;1625;
55;1597;
55;1588;
55;1591;
55;1580;
55;1601;
55;1594;
55;8184;
55;9719;
58;7004;
58;7001;
58;5785;
58;4488;
58;2913;
58;4489;
58;8185;
58;1603;
58;8292;
58;8294;
58;1588;
58;1591;
59;7004;
59;7001;
59;2963;
59;2960;
59;2968;
59;2959;
59;2974;
59;2973;
59;3968;
59;2957;
59;2954;
59;2964;
59;2955;
59;2961;
59;7642;
63;2982;
63;2294;
63;2158;
63;2192;
66;4520;
66;4519;
66;7004;
66;7001;
66;5734;
66;5040;
66;3861;
66;5785;
66;4488;
66;2913;
66;3587;
66;2945;
66;5659;
66;4341;
66;5906;
66;4648;
66;5668;
66;6602;
66;8144;
66;1624;
66;1878;
66;1557;
66;221;
66;1130;
66;1559;
66;8314;
66;1129;
66;9156;
66;9157;
66;1787;
66;4569;
66;2184;
66;2189;
66;5921;
71;5785;
71;4488;
71;5668;
71;8185;
71;8736;
72;7004;
72;7001;
72;5040;
72;5785;
72;4488;
72;2913;
72;2945;
72;2603;
72;2911;
72;2880;
72;5239;
72;5668;
72;4717;
72;4667;
72;4557;
72;4666;
72;4668;
72;4818;
72;5163;
72;4548;
72;4558;
72;5164;
72;4566;
72;5240;
72;4553;
72;4549;
72;4550;
72;4546;
72;8229;
72;1787;
72;415;
72;1124;
72;8262;
72;8258;
72;8227;
72;8231;
72;8241;
72;8224;
74;4520;
74;4519;
74;7004;
74;7001;
74;5734;
74;5040;
74;3861;
74;5785;
74;4488;
74;2913;
74;5659;
74;8144;
74;1624;
74;1878;
74;1557;
74;221;
74;1130;
74;1559;
75;4520;
75;4519;
75;7004;
75;7001;
75;5734;
75;3861;
75;5785;
75;4488;
75;4172;
75;5659;
75;8144;
75;1624;
75;1878;
75;1557;
75;221;
75;1130;
75;1559;
75;1216;
76;5785;
76;4488;
76;5643;
76;4157;
76;3653;
76;5647;
76;5131;
76;1190;
76;1124;
76;968;
76;7910;
76;969;
80;4520;
80;4519;
80;7004;
80;7001;
80;3861;
80;5785;
80;4488;
80;2913;
80;5659;
80;8144;
80;8315;
80;1878;
80;221;
80;1130;
82;4520;
82;4519;
82;3861;
82;5785;
82;2945;
82;5659;
82;5668;
82;1604;
82;1600;
82;1583;
82;1592;
82;1603;
82;1597;
82;1588;
82;1591;
82;1580;
82;7910;
82;1594;
84;4520;
84;4519;
84;7004;
84;7001;
84;5785;
84;4488;
84;2945;
84;5659;
84;5648;
84;3397;
84;3362;
84;4341;
84;3374;
84;5668;
84;3399;
84;5647;
84;1924;
84;143;
84;1084;
84;998;
84;1124;
84;7910;
84;1941;
84;12820;
84;2189;
84;5921;
84;2192;
85;5734;
85;5040;
85;3861;
85;5785;
85;4488;
85;3255;
85;4162;
85;1598;
85;1600;
85;1592;
85;1584;
85;1603;
85;8292;
85;1216;
85;8294;
85;1580;
86;4520;
86;4519;
86;5734;
86;3861;
86;5785;
86;4488;
86;4172;
86;5659;
86;8144;
86;1624;
86;1878;
86;1557;
86;221;
86;1130;
86;1559;
86;1216;
89;4520;
89;4519;
89;7004;
89;7001;
89;5785;
89;4488;
89;2945;
89;5643;
89;4341;
89;5916;
89;5913;
89;6220;
89;5877;
89;3645;
89;4157;
89;5668;
89;142;
89;7120;
89;998;
89;1162;
89;7747;
89;7910;
93;5785;
93;1570;
93;1489;
93;7910;
94;4520;
94;4519;
94;7004;
94;7001;
94;5734;
94;3861;
94;5785;
94;4488;
94;5659;
94;8144;
94;259;
94;1624;
94;1878;
94;1557;
94;221;
94;1130;
94;1559;
94;9157;
94;1216;
94;2189;
94;5921;
96;4520;
96;7004;
96;7001;
96;5734;
96;5785;
96;4488;
96;6620;
96;5659;
96;1558;
96;8144;
96;1624;
96;1878;
96;1557;
96;221;
96;1130;
96;1559;
96;1362;
96;969;
96;9156;
96;9157;
96;11385;
96;2189;
96;5921;
97;4520;
97;4519;
97;7004;
97;7001;
97;5734;
97;5040;
97;3861;
97;5785;
97;4488;
97;2913;
97;3587;
97;2945;
97;5643;
97;5648;
97;2911;
97;2880;
97;5668;
97;3133;
97;6458;
97;2769;
97;3419;
97;4361;
97;3132;
97;4344;
97;6889;
97;3131;
97;8144;
97;1878;
97;7266;
97;1256;
97;7833;
97;7747;
97;8335;
97;1216;
97;2184;
97;2186;
97;2189;
97;5921;
98;5040;
98;3861;
98;5785;
98;4488;
98;2913;
98;5659;
98;5648;
98;4341;
98;3255;
98;2892;
98;2769;
98;1651;
98;7651;
98;1558;
98;8192;
98;8292;
98;1577;
98;1626;
98;1560;
98;1585;
98;1579;
98;1583;
98;7767;
98;208;
98;1587;
98;1625;
98;1605;
98;1595;
98;998;
98;1597;
98;1589;
98;1599;
98;8294;
98;1591;
98;1580;
98;1601;
98;1603;
98;8184;
98;1941;
98;2189;
98;5921;
99;7004;
99;7001;
99;5734;
99;5785;
99;4488;
99;4172;
99;2945;
99;5659;
99;8144;
99;1624;
99;1878;
99;1557;
99;221;
99;1130;
99;1559;
101;4520;
101;4519;
101;7004;
101;7001;
101;5734;
101;5040;
101;3861;
101;5785;
101;4488;
101;2913;
101;5659;
101;3255;
101;8292;
101;8294;
101;1361;
102;2531;
102;5785;
102;2294;
102;4969;
102;8805;
103;4520;
103;4519;
103;7004;
103;7001;
103;3861;
103;5785;
103;4488;
103;5659;
103;4341;
103;5668;
103;1361;
103;12820;
103;9728;
103;9727;
103;9719;
103;2189;
103;5921;
104;7004;
104;7001;
104;5785;
104;4488;
104;5668;
104;1923;
104;12820;
105;4520;
105;4519;
105;7004;
105;7001;
105;3861;
105;5785;
105;4488;
105;5659;
105;9719;
106;5734;
106;5040;
106;3861;
106;5785;
106;4488;
106;5643;
106;5648;
106;3397;
106;3362;
106;4341;
106;3255;
106;4162;
106;5668;
106;3133;
106;3399;
106;2193;
106;2908;
106;3417;
106;3415;
106;3416;
106;2785;
106;3132;
106;5769;
106;3131;
106;249;
106;7651;
106;8292;
106;1626;
106;1570;
106;1585;
106;1579;
106;1605;
106;1595;
106;1581;
106;1599;
106;8294;
106;1489;
106;1601;
106;1603;
106;1216;
106;1941;
106;2184;
106;2189;
106;5921;
108;7004;
108;7001;
108;4816;
108;4819;
108;4535;
108;5040;
108;5785;
108;4488;
108;2913;
108;2827;
108;2895;
108;2945;
108;5643;
108;2911;
108;3255;
108;5668;
108;2193;
108;5769;
108;7487;
108;7470;
108;1787;
108;7478;
108;8173;
108;1072;
108;182;
108;1073;
108;2184;
109;4520;
109;4519;
109;7004;
109;7001;
109;5040;
109;3861;
109;5785;
109;4488;
109;2913;
109;3015;
109;5659;
109;3255;
109;7651;
109;1558;
109;1560;
109;7591;
109;1585;
109;1583;
109;208;
109;1603;
109;1587;
109;1595;
109;8292;
109;1625;
109;1605;
109;1597;
109;1581;
109;1599;
109;8294;
109;1591;
109;1601;
109;9719;
110;4520;
110;4519;
110;7004;
110;7001;
110;3861;
110;5785;
110;4488;
110;2827;
110;2895;
110;2945;
110;5659;
110;5643;
110;4341;
110;5668;
110;7487;
110;7470;
110;7843;
110;8057;
110;520;
110;8736;
110;521;
110;1084;
110;7478;
110;1074;
110;1166;
110;998;
110;1072;
110;12820;
110;9718;
110;2189;
110;5921;
111;7004;
111;7001;
111;5730;
111;2674;
111;2672;
111;4385;
111;6139;
111;4290;
111;4287;
111;5259;
111;4222;
111;4244;
111;1768;
111;1776;
111;1766;
111;1029;
111;1473;
111;1094;
111;12758;
111;2184;
112;7004;
112;7001;
112;5785;
112;4488;
112;4659;
112;5733;
112;4660;
112;6865;
112;2124;
112;7463;
112;8079;
112;8069;
112;7680;
112;7346;
112;9436;
112;9437;
113;6122;
113;7004;
113;7001;
113;4648;
113;3653;
113;5666;
113;7910;
117;4520;
117;4519;
117;7004;
117;7001;
117;5040;
117;3861;
117;5785;
117;4488;
117;2913;
117;2945;
117;5659;
117;4341;
117;5668;
117;6458;
117;2892;
117;142;
117;7120;
117;1580;
117;7910;
117;9718;
117;9719;
117;2189;
117;5921;
119;4520;
119;4519;
119;5040;
119;3861;
119;5785;
119;4488;
119;2913;
119;2895;
119;4122;
119;5659;
119;2911;
119;2880;
119;3255;
119;2193;
119;2908;
119;2892;
119;2769;
119;3417;
119;3415;
119;3416;
119;2785;
119;5769;
119;9151;
119;9150;
119;1598;
119;1604;
119;1558;
119;1600;
119;1384;
119;1560;
119;1583;
119;7864;
119;1592;
119;1584;
119;208;
119;1603;
119;1587;
119;8292;
119;1625;
119;1597;
119;1589;
119;1581;
119;8294;
119;1591;
119;1594;
119;9728;
119;9719;
121;4520;
121;4519;
121;5785;
121;4488;
121;2913;
121;2895;
121;2945;
121;5659;
121;5643;
121;5668;
121;5647;
121;1585;
121;1599;
121;1124;
121;7910;
121;2192;
123;5785;
123;4488;
123;4601;
123;5643;
123;4489;
123;4648;
123;4615;
123;4710;
123;4542;
123;5621;
123;4572;
123;5624;
123;4641;
123;5650;
123;4571;
123;4728;
123;1405;
123;1075;
123;214;
123;215;
123;7366;
123;1907;
123;7560;
123;1173;
123;27;
123;28;
123;2192;
125;4520;
125;7004;
125;7001;
125;3861;
125;5785;
125;4488;
125;4321;
125;4309;
125;4308;
125;4307;
125;4293;
125;4272;
125;4270;
125;4222;
125;7973;
125;8144;
125;531;
125;1944;
125;1027;
125;180;
125;184;
125;1081;
125;178;
125;2184;
126;7004;
126;7001;
126;5785;
126;4488;
126;2945;
126;6643;
126;5239;
126;5668;
126;2193;
126;4659;
126;6795;
126;4692;
126;5313;
126;5108;
126;5769;
126;7422;
126;7680;
130;7001;
130;5785;
130;4488;
130;4321;
130;4293;
130;6989;
130;4272;
130;4270;
130;4338;
130;4427;
130;7027;
130;7029;
130;8144;
130;7758;
130;7689;
130;182;
130;178;
131;7004;
131;7001;
131;5785;
131;4488;
131;1562;
131;1211;
133;7004;
133;7001;
133;5785;
133;4488;
133;3015;
133;5239;
133;5668;
133;2193;
133;4692;
133;5313;
133;5108;
133;4658;
133;5769;
133;1214;
133;8315;
133;7422;
133;1216;
133;7680;
133;2184;
134;7004;
134;7001;
134;5785;
134;4488;
134;1586;
134;1603;
134;967;
134;1216;
134;1588;
134;1591;
134;7910;
138;7004;
138;7001;
138;5785;
138;4488;
138;3015;
138;4341;
138;5239;
138;4926;
138;5237;
138;4659;
138;4731;
138;4734;
138;5733;
138;4660;
138;6458;
138;5148;
138;4657;
138;6793;
138;4693;
138;5238;
138;990;
138;986;
138;994;
138;992;
138;1477;
138;8126;
138;7680;
138;7346;
138;969;
138;50;
138;996;
138;2189;
138;5921;
139;4520;
139;4519;
139;7004;
139;7001;
139;5785;
139;4488;
139;5659;
139;4341;
139;5668;
139;8185;
139;1570;
139;998;
139;1588;
139;1489;
139;1591;
139;1361;
139;1603;
139;12820;
139;9718;
143;7001;
143;5785;
143;4488;
143;4321;
143;6989;
143;4272;
143;4270;
143;4427;
143;4222;
143;7027;
143;7029;
143;8144;
143;1944;
143;7758;
143;178;
143;2184;
145;7004;
145;7001;
145;5734;
145;4816;
145;4819;
145;5040;
145;5785;
145;4488;
145;2921;
145;2913;
145;2917;
145;2895;
145;2945;
145;4888;
145;4341;
145;2911;
145;2880;
145;2884;
145;2883;
145;2852;
145;5730;
145;2885;
145;2912;
145;2908;
145;2807;
145;2801;
145;4815;
145;2771;
145;2769;
145;3140;
145;3139;
145;2915;
145;2916;
145;2588;
145;5047;
145;2914;
145;2906;
145;3141;
145;5664;
145;2770;
145;3300;
145;3301;
145;3136;
145;3135;
145;3134;
145;2804;
145;5660;
145;8193;
145;1258;
145;528;
145;2157;
145;187;
145;8734;
145;2161;
145;7318;
145;2155;
145;529;
145;1787;
145;7312;
145;2159;
145;7308;
145;1464;
145;1283;
145;2175;
145;7957;
145;8089;
145;180;
145;2176;
145;185;
145;1627;
145;182;
145;178;
145;189;
145;1652;
145;1484;
145;2184;
147;4217;
147;1961;
147;1971;
147;1058;
147;1975;
147;1969;
147;7910;
148;7004;
148;7001;
148;5785;
148;4488;
148;5643;
148;5239;
148;5668;
148;2193;
148;6795;
148;4692;
148;5313;
148;5108;
148;4658;
148;5769;
148;7422;
148;7680;
148;7420;
148;2184;
149;5785;
149;5661;
149;5662;
149;5663;
150;4520;
150;4519;
150;7004;
150;7001;
150;5734;
150;5040;
150;3861;
150;5785;
150;4488;
150;2913;
150;2895;
150;3071;
150;5659;
150;5643;
150;2911;
150;2880;
150;3255;
150;4509;
150;4508;
150;4498;
150;4501;
150;2773;
150;2908;
150;2892;
150;2769;
150;3417;
150;3415;
150;3416;
150;2910;
150;3070;
150;2785;
150;3404;
150;9151;
150;9150;
150;7651;
150;1558;
150;1560;
150;1585;
150;1583;
150;7864;
150;1592;
150;208;
150;1603;
150;1587;
150;1595;
150;8292;
150;1625;
150;1605;
150;1597;
150;1589;
150;1581;
150;1599;
150;8294;
150;1591;
150;1601;
150;9728;
150;9719;
153;4520;
153;4519;
153;5265;
153;3861;
153;4488;
153;5659;
153;5668;
153;5322;
153;8185;
153;1589;
153;1588;
153;1591;
153;1627;
153;1603;
153;2184;
154;7004;
154;7001;
154;5785;
154;4488;
154;7624;
155;4520;
155;4519;
155;5734;
155;3861;
155;5785;
155;4488;
155;4172;
155;5659;
155;1558;
155;8144;
155;1560;
155;1624;
155;1878;
155;1557;
155;221;
155;1130;
155;1625;
155;1559;
157;4520;
157;4519;
157;7004;
157;7001;
157;5734;
157;5785;
157;4488;
157;4172;
157;6620;
157;5659;
157;6622;
157;8144;
157;1624;
157;1878;
157;1557;
157;221;
157;1130;
157;1559;
157;9156;
157;9157;
157;1216;
157;2189;
157;5921;
158;4520;
158;4519;
158;7004;
158;7001;
158;5734;
158;5040;
158;3861;
158;5785;
158;4488;
158;2913;
158;5659;
158;4341;
158;5906;
158;5668;
158;6602;
158;1214;
158;8144;
158;7307;
158;1624;
158;1878;
158;1557;
158;221;
158;1130;
158;1559;
158;8314;
158;9157;
158;1216;
158;2184;
158;2189;
158;5921;
159;7004;
159;7001;
159;5785;
159;4488;
159;4172;
159;5643;
159;5648;
159;4157;
159;4222;
159;1403;
159;2169;
159;7655;
159;2161;
159;8352;
159;7724;
159;1406;
159;1178;
159;966;
159;7910;
159;7719;
159;2184;
159;2189;
159;5921;
160;4520;
160;4519;
160;7004;
160;7001;
160;5734;
160;5040;
160;3861;
160;5785;
160;4488;
160;2913;
160;3587;
160;5659;
160;4341;
160;5906;
160;5668;
160;8144;
160;1624;
160;1878;
160;1557;
160;221;
160;1130;
160;1559;
160;8314;
160;1588;
160;9157;
160;2189;
160;5921;
161;4520;
161;4519;
161;7004;
161;7001;
161;5734;
161;3861;
161;5785;
161;4488;
161;2913;
161;2945;
161;5643;
161;5648;
161;4341;
161;3858;
161;5916;
161;5913;
161;6220;
161;5877;
161;2787;
161;2786;
161;2911;
161;3645;
161;3255;
161;4890;
161;5668;
161;5148;
161;2920;
161;3298;
161;3297;
161;3299;
161;1598;
161;7487;
161;7470;
161;8144;
161;909;
161;1878;
161;7478;
161;1584;
161;221;
161;1925;
161;1130;
161;998;
161;1124;
161;7747;
161;1216;
161;1941;
161;2189;
161;5921;
164;7004;
164;7001;
164;5785;
164;4488;
164;4259;
164;4272;
164;4270;
164;4222;
164;1562;
164;143;
164;8120;
164;520;
164;1650;
164;521;
164;7424;
164;7624;
164;7120;
164;7121;
164;998;
164;7423;
164;9718;
165;5734;
165;5040;
165;3861;
165;5785;
165;4488;
165;2895;
165;3255;
165;5668;
165;3418;
165;3414;
165;2908;
165;2892;
165;1598;
165;7651;
165;1586;
165;1584;
165;1603;
165;1595;
165;8292;
165;1605;
165;1581;
165;1256;
165;8294;
165;1601;
166;7004;
166;7001;
166;5734;
166;4816;
166;5040;
166;5785;
166;4488;
166;2913;
166;2895;
166;2945;
166;4888;
166;2603;
166;4321;
166;4293;
166;5730;
166;4272;
166;4270;
166;4222;
166;4821;
166;3300;
166;3301;
166;1080;
166;187;
166;1484;
166;529;
166;1650;
166;521;
166;1618;
166;188;
166;7624;
166;1790;
166;1464;
166;1788;
166;8089;
166;184;
166;2144;
166;1627;
166;1933;
166;182;
166;178;
166;8081;
166;2184;
167;4520;
167;4519;
167;7004;
167;7001;
167;5734;
167;5040;
167;3861;
167;5785;
167;4488;
167;2913;
167;4172;
167;5659;
167;8144;
167;1624;
167;1878;
167;1557;
167;221;
167;1130;
167;1559;
167;2189;
167;5921;
168;7004;
168;7001;
168;5040;
168;5785;
168;4488;
168;4341;
168;4817;
168;4815;
169;4520;
169;4519;
169;4816;
169;4819;
169;5040;
169;3861;
169;5785;
169;4488;
169;2913;
169;2895;
169;3071;
169;5659;
169;3255;
169;5668;
169;3414;
169;2908;
169;2892;
169;2769;
169;3417;
169;3415;
169;3070;
169;2785;
169;9151;
169;9150;
169;1598;
169;1604;
169;1558;
169;1600;
169;1384;
169;1560;
169;1583;
169;7864;
169;1592;
169;1584;
169;208;
169;1603;
169;1587;
169;8292;
169;1625;
169;1597;
169;1589;
169;8294;
169;1591;
169;1580;
169;1594;
169;9728;
169;9719;
169;2184;
170;4520;
170;4519;
170;5734;
170;3861;
170;5785;
170;4488;
170;4172;
170;5659;
170;1214;
170;8144;
170;259;
170;1585;
170;1624;
170;1878;
170;1557;
170;221;
170;1130;
170;1559;
170;1599;
171;4520;
171;4519;
171;7004;
171;7001;
171;5785;
171;4488;
171;2945;
171;5659;
171;4321;
171;4259;
171;4272;
171;4270;
171;4222;
171;1211;
171;2161;
171;7454;
171;1606;
171;7376;
171;7450;
171;2159;
171;7455;
171;181;
171;2144;
171;1933;
171;182;
171;7453;
171;2184;
171;2189;
171;5921;
173;5785;
173;4488;
173;4601;
173;4122;
173;5643;
173;4341;
173;2762;
173;3653;
173;5647;
173;4542;
173;4544;
173;4733;
173;4734;
173;5131;
173;4614;
173;5132;
173;1190;
173;8376;
173;1166;
173;7410;
173;1124;
173;1942;
173;105;
173;8771;
173;968;
173;7910;
173;969;
173;1216;
173;9569;
173;2192;
174;7004;
174;7001;
174;5785;
174;4488;
174;4172;
174;5643;
174;4157;
174;4222;
174;5650;
174;5662;
174;5135;
174;7353;
174;7956;
174;1211;
174;1075;
174;1185;
174;8120;
174;2161;
174;8377;
174;8375;
174;7731;
174;1650;
174;500;
174;7631;
174;1084;
174;7367;
174;8189;
174;1123;
174;2117;
174;7733;
174;1406;
174;1337;
174;1939;
174;7423;
174;7559;
174;1076;
174;2153;
174;1086;
174;1104;
174;7702;
174;966;
174;7910;
174;7719;
174;2170;
174;2184;
175;4520;
175;4519;
175;7004;
175;7001;
175;5040;
175;3861;
175;5785;
175;2913;
175;5659;
175;3374;
175;5668;
175;2892;
175;7910;
176;4520;
176;4519;
176;5040;
176;3861;
176;5785;
176;4488;
176;2913;
176;4172;
176;5643;
176;4157;
176;3122;
176;5647;
176;1190;
176;7322;
176;1166;
176;1216;
176;1124;
176;7910;
176;2192;
177;7004;
177;7001;
177;5785;
177;4488;
177;6599;
177;5916;
177;5913;
177;5908;
177;6220;
177;6153;
177;5877;
177;6414;
177;4216;
177;4214;
177;4321;
177;4259;
177;4421;
177;4272;
177;4270;
177;6217;
177;4338;
177;4234;
177;4420;
177;6212;
177;4271;
177;4222;
177;6123;
177;4904;
177;4352;
177;4334;
177;4238;
177;6028;
177;6204;
177;6241;
177;4313;
177;4356;
177;4351;
177;4215;
177;6203;
177;6201;
177;6152;
177;4239;
177;6027;
177;7487;
177;7470;
177;143;
177;1116;
177;7478;
177;7472;
177;7475;
177;953;
177;178;
177;2184;
178;4520;
178;4519;
178;7004;
178;7001;
178;5734;
178;5040;
178;3861;
178;5785;
178;4488;
178;2913;
178;6599;
178;5659;
178;8144;
178;1624;
178;1878;
178;1557;
178;221;
178;1130;
178;1559;
178;2189;
178;5921;
180;4890;
180;5733;
180;5621;
180;5624;
180;4966;
180;211;
180;7517;
180;7760;
180;893;
180;7351;
180;1170;
180;2148;
180;7910;
183;7004;
183;7001;
183;5785;
183;4488;
183;2945;
183;3015;
183;4341;
183;4489;
183;3825;
183;6643;
183;5239;
183;4157;
183;2193;
183;5111;
183;5237;
183;6864;
183;4659;
183;4645;
183;4557;
183;4556;
183;4731;
183;4695;
183;4734;
183;4666;
183;5769;
183;7490;
183;413;
183;256;
183;1123;
183;8258;
183;7680;
183;969;
183;8224;
183;7077;
183;1216;
183;2189;
183;5921;
184;4520;
184;4519;
184;3861;
184;4341;
184;4138;
184;4890;
184;5733;
184;4539;
184;5621;
184;5625;
184;4966;
184;4619;
184;211;
184;7517;
184;7924;
184;7922;
184;893;
184;7351;
184;1170;
184;7659;
184;2148;
184;7926;
184;7910;
185;7004;
185;7001;
185;5785;
185;4488;
185;6620;
185;2945;
185;3035;
185;4475;
185;3044;
185;6621;
185;5916;
185;5915;
185;5913;
185;6220;
185;6593;
185;6153;
185;5877;
185;3051;
185;6611;
185;3916;
185;6622;
185;3647;
185;6656;
185;6655;
185;3047;
185;6099;
185;4473;
185;7778;
185;1878;
185;7779;
188;4520;
188;4519;
188;7004;
188;7001;
188;5734;
188;3861;
188;5785;
188;4488;
188;4172;
188;5659;
188;4489;
188;8144;
188;8315;
188;1624;
188;1878;
188;1557;
188;221;
188;1130;
188;1559;
188;9157;
188;2189;
188;5921;
189;5734;
189;4816;
189;5040;
189;5785;
189;4488;
189;2921;
189;4820;
189;2913;
189;2815;
189;2895;
189;2603;
189;2911;
189;2880;
189;5668;
189;1074;
189;1071;
190;7004;
190;7001;
190;4535;
190;5785;
190;4488;
190;2913;
190;4122;
190;2945;
190;2911;
190;2880;
190;6643;
190;5239;
190;5668;
190;3166;
190;3165;
190;7981;
190;7422;
190;7979;
190;7680;
192;5785;
192;5733;
192;4539;
192;4324;
192;5850;
193;5734;
193;5785;
193;4488;
193;2945;
193;8144;
193;1787;
198;4520;
198;4519;
198;3861;
198;5785;
198;4488;
198;2913;
198;2895;
