id_user;id_permission
28138;6931
28141;6931
28142;6931
28151;6931
28154;6931
28156;6931
28161;6931
28164;6931
28186;6931
28197;6931
28208;6931
28268;6931
28279;6931
28286;6931
28330;6931
28377;6931
28382;6931
28455;6931
28460;6931
28467;6931
28468;6931
28499;6931
28507;6931
28600;6931
28602;6931
28607;6931
28630;6931
28634;6931
28659;6931
28671;6931
28726;6931
8243;6931
28740;6931
7559;6931
28851;6931
28859;6931
28860;6931
28861;6931
28874;6931
28876;6931
28891;6931
28892;6931
28893;6931
28895;6931
28896;6931
28897;6931
28898;6931
28900;6931
28901;6931
28903;6931
28904;6931
28907;6931
28910;6931
28912;6931
28913;6931
28914;6931
28915;6931
28918;6931
28919;6931
28921;6931
28924;6931
28925;6931
28926;6931
28927;6931
28928;6931
28931;6931
28932;6931
28933;6931
28935;6931
28938;6931
28939;6931
28940;6931
28942;6931
28944;6931
28946;6931
28948;6931
28950;6931
28951;6931
28952;6931
28955;6931
28956;6931
28958;6931
29086;6931
29143;6931
29161;6931
9625;6931
29196;6931
29216;6931
29239;6931
29246;6931
29250;6931
29388;6931
29477;6931
29478;6931
29590;6931
29616;6931
29621;6931
29626;6931
29636;6931
29647;6931
29664;6931
29666;6931
29809;6931
29816;6931
29821;6931
29825;6931
29833;6931
29877;6931
29885;6931
29889;6931
29952;6931
29956;6931
29958;6931
29969;6931
29984;6931
30001;6931
30060;6931
30062;6931
30068;6931
30070;6931
30079;6931
30109;6931
10117;6931
10367;6931
13541;6931
30168;6931
30190;6931
30197;6931
30198;6931
21268;6931
30215;6931
30227;6931
30232;6931
30241;6931
30257;6931
30291;6931
30300;6931
30301;6931
30306;6931
730;6931
1269;6931
1270;6931
1766;6931
1769;6931
1885;6931
2102;6931
2108;6931
2112;6931
2117;6931
2119;6931
2195;6931
2441;6931
2488;6931
2706;6931
3297;6931
3769;6931
3785;6931
3923;6931
4156;6931
4177;6931
4376;6931
4484;6931
4487;6931
4508;6931
4567;6931
4589;6931
5745;6931
5778;6931
5783;6931
5892;6931
5893;6931
5929;6931
5933;6931
5935;6931
5938;6931
5956;6931
5957;6931
5960;6931
5961;6931
6234;6931
6265;6931
6266;6931
6269;6931
6686;6931
6945;6931
7293;6931
7299;6931
7305;6931
7343;6931
7347;6931
7378;6931
7379;6931
7414;6931
7434;6931
7489;6931
7925;6931
7942;6931
7943;6931
7947;6931
7950;6931
7968;6931
8042;6931
8043;6931
9833;6931
9837;6931
9841;6931
9848;6931
12701;6931
12710;6931
12712;6931
12717;6931
12763;6931
12827;6931
12862;6931
12879;6931
12890;6931
12911;6931
12925;6931
12954;6931
12979;6931
13012;6931
13029;6931
13030;6931
13031;6931
13044;6931
13083;6931
13095;6931
13299;6931
13377;6931
13387;6931
13412;6931
13509;6931
13543;6931
13552;6931
13559;6931
13567;6931
13568;6931
13569;6931
13583;6931
13593;6931
13608;6931
13621;6931
13837;6931
13849;6931
13872;6931
13940;6931
14040;6931
14052;6931
14279;6931
14282;6931
14283;6931
14284;6931
14435;6931
30327;6931
30330;6931
7643;6931
8177;6931
8195;6931
30392;6931
30396;6931
30412;6931
30418;6931
7266;6931
7268;6931
30454;6931
30517;6931
30525;6931
30526;6931
30536;6931
30539;6931
30615;6931
30620;6931
30639;6931
30770;6931
30809;6931
30838;6931
30879;6931
30889;6931
30921;6931
30969;6931
30971;6931
30973;6931
30982;6931
31002;6931
31007;6931
31032;6931
31043;6931
31044;6931
31067;6931
31074;6931
31106;6931
31113;6931
31151;6931
27093;6931
31183;6931
31186;6931
31201;6931
31203;6931
31204;6931
31246;6931
31267;6931
31271;6931
31277;6931
31282;6931
31289;6931
31322;6931
31339;6931
31354;6931
31398;6931
31416;6931
31498;6931
31506;6931
31519;6931
31526;6931
31535;6931
31591;6931
31725;6931
31750;6931
31762;6931
31773;6931
16111;6931
16113;6931
31848;6931
31871;6931
7522;6931
7767;6931
8066;6931
13916;6931
14012;6931
31913;6931
31918;6931
31935;6931
31946;6931
32026;6931
32032;6931
5786;6931
7637;6931
